Parameters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Species,Mediterranean gecko (<em>Hemidactylus turcicus</em>),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
objectid, Reporter, Observation_ Date, Year_ Accuracy, Date_ Entered, Date_ Updated, Updated_ By, Collector, F W C  Observation  I D, Date_ Uncertainty, Report_ Ownership, Source_ Type, Florida_ Reporter, Weed_ Watch_ I D, Observation_ Identifier, Common_ Name, Scientific_ Name, Phenology, Nativity, Original_ Reported_ Subject, Sex, Reviewer_ Identifier, Confidence, Voucher, Herbarium, Herbarium_ Record, Reference, Host, Host_ Name, Host_ Phenology, Host_ Damage, Maturity, Life_ Status, Smallest_ Observed, Largest_ Observed, Incidence, Severity, Verification_ Method, Identification_ Credibility, Identification_ Date, Reviewed, Reviewer, Date_ Reviewed, Number_ Collected, Abundance, Density, Gross_ Area, Gross_ Area_ Units, Infested_ Area, Infested_ Area_ Units, Native_ Canopy_ Cover, Stem_ Count, Treatment, Treatment_ Area, Treatment_ Comments, Aggressiveness, Disturbance_ Age, Distrubance_ I D, Control_ Action, Patch_ Type, Disturbance, Population_ Size, Invasive_ Canopy_ Cover, Overall_percent_of_water_surface_of_plot_covered_by_vegetation, Overall_percent_of_water_surface_of_water_ Body_covered_by_vegetation, Eradication_ Date, Plants_ Treated, Habitat, Locality, Huc_ Number, Elevation, Disturbance_ Type, Disturbance_ Severity, Management_ Type, Impacted_ Resources, Location, Coordinates, F I P S_codes, City, Section,township, Range, Quart, Quad, Quad_ Number, Quarter_ Quad, Local_ Ownership, National_ Ownership, Satellite, Forest_ Service_ Region, National_ Forest, Ranger_ District, A K E P I C_ Site, A K E P I C_ Original_ Site, Map_ Scale, Map_ Source, Map_ Date, Access, Site_ Name, Coordinate_ Uncertainty, Depth_of_ Water, Water_ Body_ Type, Water_ Velocity, Water_ Clarity, Nutrient_ Level, Salinity_and_ Tide, Aspect, Soil_ Moisture, Substrate, C W M A_ Name, Alberta_ Jurisdiction, Sighting_ Waterbody_ I D, Lake/ Bay_ Name, Lake/ Bay_ Type, Creek_ Name, Creek_ Type, River_ Name, River_ Type, Muncipality_ Name, Conservation_ Authority_ Name, Provincial_ Park_ Name, Fisheries_ Management_ Zone_ I D, M N R_ District_ Boundaries_ Name, Conservation_ Area_ I D, Conservation_ Area_ Name, Quaternary_ Watershed_ I D, Tertiary_ Watershed_ I D, Conservation_ Reserves_ Name, First_ Nation_ Name, Federal_ Lands_ Name, Federal_ Lands_ Type, Florida_ Location_ I D, Refuge, Course, Elevation_ Uncertainty_ In_ Meters, Speed_ In_ Meters_ Per_ Second, Conservation_ Area, Water_ Body_ Name, Data_ Type, Study_ Type, Visit_ Type,method, Precision, Surveyor, Other_ Surveyors, Reporter_ Affiliation, Source_ Name, Source_ I D, Site, U R L, Datum, G P S_ Model, Comments, Project_ Name, Project_ Description, Project_ Method, Project_ Discussion, Collection_ Time, Start_ Time, Stop_ Time, Agent_ Source, Quantity, Trap_ Type, Number_ Of_ Traps, Target_ Name, Target_ Count, Target_ Range, Species_found,polygon Wkt
2684680,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission ,11-Jan-12,Actual,1-Mar-13,,,,41171,,State Agency,Bulk Data,,,,Mediterranean gecko,Hemidactylus turcicus ,,,,,,,,,,"EIRAMP 2012. Everglades Invasive Reptile and Amphibian Monitoring Program database. University of Florida, Fort Lauderdale Research and Education Center, Davie, Florida. (Accessed September 21, 2012).",,,,,,,,,,,Expertise,Verified,,Verified,,,3,,,,,,,,,,,,,,,,,,,,,,,,,"Everglades National Park, Visitor's Center on SR-9336",,,,,,,"Miami-Dade County, Florida, United States","25.3952, -80.5838",12086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11170,,,,,,,Point Record,,,WAAS GPS,Accurate,,,,,,,,WGS84     ,,,,,,,,,,,,,,,,,Positive,POINT(-80.58383 25.39522)
2684679,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission ,6-Jun-12,Actual,1-Mar-13,,,,41170,,State Agency,Bulk Data,,,,Mediterranean gecko,Hemidactylus turcicus ,,,,,,,,,,"EIRAMP 2012. Everglades Invasive Reptile and Amphibian Monitoring Program database. University of Florida, Fort Lauderdale Research and Education Center, Davie, Florida. (Accessed September 21, 2012).",,,,,,,,,,,Expertise,Verified,,Verified,,,3,,,,,,,,,,,,,,,,,,,,,,,,,"Stormwater Treatment Area 1E, vicinity of C-51 and L-8",,,,,,,"Palm Beach County, Florida, United States","26.6846, -80.3637",12099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10828,,,,,,,Point Record,,,WAAS GPS,Accurate,,,,,,,,WGS84     ,,,,,,,,,,,,,,,,,Positive,POINT(-80.3637 26.6846)
2684678,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission ,22-Sep-11,Actual,1-Mar-13,,,,41169,,State Agency,Bulk Data,,,,Mediterranean gecko,Hemidactylus turcicus ,,,,,,,,,,"EIRAMP 2012. Everglades Invasive Reptile and Amphibian Monitoring Program database. University of Florida, Fort Lauderdale Research and Education Center, Davie, Florida. (Accessed September 21, 2012).",,,,,,,,,,,Expertise,Verified,,Verified,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Big Cypress National Preserve, parking lot at Turner River Boardwalk",,,,,,,"Collier County, Florida, United States","25.8883, -81.2621",12021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11122,,,,,,,Point Record,,,WAAS GPS,Accurate,,,,,,,,WGS84     ,,,,,,,,,,,,,,,,,Positive,POINT(-81.26208 25.88827)
2684677,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission ,11-Apr-12,Actual,1-Mar-13,,,,41168,,State Agency,Bulk Data,,,,Mediterranean gecko,Hemidactylus turcicus ,,,,,,,,,,"EIRAMP 2012. Everglades Invasive Reptile and Amphibian Monitoring Program database. University of Florida, Fort Lauderdale Research and Education Center, Davie, Florida. (Accessed September 21, 2012).",,,,,,,,,,,Expertise,Verified,,Verified,,,1,,,,,,,,,,,,,,,,,,,,,,,,,"Everglades National Park, parking lot at Eco Pond",,,,,,,"Monroe County, Florida, United States","25.1387, -80.9375",12087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11142,,,,,,,Point Record,,,WAAS GPS,Accurate,,,,,,,,WGS84     ,,,,,,,,,,,,,,,,,Positive,POINT(-80.93753 25.13871)
2684676,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission ,5-Jun-12,Actual,1-Mar-13,,,,41167,,State Agency,Bulk Data,,,,Mediterranean gecko,Hemidactylus turcicus ,,,,,,,,,,"EIRAMP 2012. Everglades Invasive Reptile and Amphibian Monitoring Program database. University of Florida, Fort Lauderdale Research and Education Center, Davie, Florida. (Accessed September 21, 2012).",,,,,,,,,,,Expertise,Verified,,Verified,,,8,,,,,,,,,,,,,,,,,,,,,,,,,"Everglades and Francis S. Taylor Wildlife Management Area, L-29 at S355A",,,,,,,"Miami-Dade County, Florida, United States","25.7617, -80.5909",12086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11245,,,,,,,Point Record,,,WAAS GPS,Accurate,,,,,,,,WGS84     ,,,,,,,,,,,,,,,,,Positive,POINT(-80.59091 25.76173)
2684675,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission ,17-Aug-11,Actual,1-Mar-13,,,,41166,,State Agency,Bulk Data,,,,Mediterranean gecko,Hemidactylus turcicus ,,,,,,,,,,"EIRAMP 2012. Everglades Invasive Reptile and Amphibian Monitoring Program database. University of Florida, Fort Lauderdale Research and Education Center, Davie, Florida. (Accessed September 21, 2012).",,,,,,,,,,,Expertise,Verified,,Verified,,,1,,,,,,,,,,,,,,,,,,,,,,,,,"Big Cypress National Preserve, parking lot at Turner River Boardwalk",,,,,,,"Collier County, Florida, United States","25.8885, -81.2621",12021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11123,,,,,,,Point Record,,,WAAS GPS,Accurate,,,,,,,,WGS84     ,,,,,,,,,,,,,,,,,Positive,POINT(-81.26209 25.88852)
2684674,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission ,31-Jan-12,Actual,1-Mar-13,,,,41165,,State Agency,Bulk Data,,,,Mediterranean gecko,Hemidactylus turcicus ,,,,,,,,,,"EIRAMP 2012. Everglades Invasive Reptile and Amphibian Monitoring Program database. University of Florida, Fort Lauderdale Research and Education Center, Davie, Florida. (Accessed September 21, 2012).",,,,,,,,,,,Expertise,Verified,,Verified,,,1,,,,,,,,,,,,,,,,,,,,,,,,,"Everglades National Park, Visitor's Center on SR-9336",,,,,,,"Miami-Dade County, Florida, United States","25.396, -80.5842",12086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11174,,,,,,,Point Record,,,WAAS GPS,Accurate,,,,,,,,WGS84     ,,,,,,,,,,,,,,,,,Positive,POINT(-80.58418 25.39605)
2684673,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission ,14-Mar-12,Actual,1-Mar-13,,,,41164,,State Agency,Bulk Data,,,,Mediterranean gecko,Hemidactylus turcicus ,,,,,,,,,,"EIRAMP 2012. Everglades Invasive Reptile and Amphibian Monitoring Program database. University of Florida, Fort Lauderdale Research and Education Center, Davie, Florida. (Accessed September 21, 2012).",,,,,,,,,,,Expertise,Verified,,Verified,,,1,,,,,,,,,,,,,,,,,,,,,,,,,"Everglades and Francis S. Taylor Wildlife Management Area, vicinity of L-39 and L-6",,,,,,,"Palm Beach County, Florida, United States","26.4699, -80.4454",12099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11233,,,,,,,Point Record,,,WAAS GPS,Accurate,,,,,,,,WGS84     ,,,,,,,,,,,,,,,,,Positive,POINT(-80.4454 26.46992)
2684672,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission ,1-May-12,Actual,1-Mar-13,,,,41163,,State Agency,Bulk Data,,,,Mediterranean gecko,Hemidactylus turcicus ,,,,,,,,,,"EIRAMP 2012. Everglades Invasive Reptile and Amphibian Monitoring Program database. University of Florida, Fort Lauderdale Research and Education Center, Davie, Florida. (Accessed September 21, 2012).",,,,,,,,,,,Expertise,Verified,,Verified,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Everglades National Park, Pa-Hay-Okee Overlook parking lot",,,,,,,"Miami-Dade County, Florida, United States","25.4407, -80.7833",12086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11175,,,,,,,Point Record,,,WAAS GPS,Accurate,,,,,,,,WGS84     ,,,,,,,,,,,,,,,,,Positive,POINT(-80.78326 25.44071)
2684671,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission ,23-May-11,Actual,1-Mar-13,,,,41162,,State Agency,Bulk Data,,,,Mediterranean gecko,Hemidactylus turcicus ,,,,,,,,,,"EIRAMP 2012. Everglades Invasive Reptile and Amphibian Monitoring Program database. University of Florida, Fort Lauderdale Research and Education Center, Davie, Florida. (Accessed September 21, 2012).",,,,,,,,,,,Expertise,Verified,,Verified,,,2,,,,,,,,,,,,,,,,,,,,,,,,,"Big Cypress National Preserve, parking lot at Turner River Boardwalk",,,,,,,"Collier County, Florida, United States","25.8884, -81.2621",12021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10942,,,,,,,Point Record,,,WAAS GPS,Accurate,,,,,,,,WGS84     ,,,,,,,,,,,,,,,,,Positive,POINT(-81.26205 25.88843)
2684670,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission ,2-Apr-12,Actual,1-Mar-13,,,,41161,,State Agency,Bulk Data,,,,Mediterranean gecko,Hemidactylus turcicus ,,,,,,,,,,"EIRAMP 2012. Everglades Invasive Reptile and Amphibian Monitoring Program database. University of Florida, Fort Lauderdale Research and Education Center, Davie, Florida. (Accessed September 21, 2012).",,,,,,,,,,,Expertise,Verified,,Verified,,,5,,,,,,,,,,,,,,,,,,,,,,,,,"Stormwater Treatment Area 1E, appx 165 m W of S5A",,,,,,,"Palm Beach County, Florida, United States","26.6839, -80.3693",12099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11074,,,,,,,Point Record,,,WAAS GPS,Accurate,,,,,,,,WGS84     ,,,,,,,,,,,,,,,,,Positive,POINT(-80.36929 26.68391)
2684669,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission ,15-Feb-12,Actual,1-Mar-13,,,,41160,,State Agency,Bulk Data,,,,Mediterranean gecko,Hemidactylus turcicus ,,,,,,,,,,"EIRAMP 2012. Everglades Invasive Reptile and Amphibian Monitoring Program database. University of Florida, Fort Lauderdale Research and Education Center, Davie, Florida. (Accessed September 21, 2012).",,,,,,,,,,,Expertise,Verified,,Verified,,,5,,,,,,,,,,,,,,,,,,,,,,,,,"Everglades National Park, Visitor's Center on SR-9336",,,,,,,"Miami-Dade County, Florida, United States","25.3953, -80.5838",12086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11173,,,,,,,Point Record,,,WAAS GPS,Accurate,,,,,,,,WGS84     ,,,,,,,,,,,,,,,,,Positive,POINT(-80.58377 25.39532)
2684668,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission ,8-May-12,Actual,1-Mar-13,,,,41159,,State Agency,Bulk Data,,,,Mediterranean gecko,Hemidactylus turcicus ,,,,,,,,,,"EIRAMP 2012. Everglades Invasive Reptile and Amphibian Monitoring Program database. University of Florida, Fort Lauderdale Research and Education Center, Davie, Florida. (Accessed September 21, 2012).",,,,,,,,,,,Expertise,Verified,,Verified,,,5,,,,,,,,,,,,,,,,,,,,,,,,,"Everglades National Park, Visitor's Center on SR-9336",,,,,,,"Miami-Dade County, Florida, United States","25.3952, -80.584",12086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11162,,,,,,,Point Record,,,WAAS GPS,Accurate,,,,,,,,WGS84     ,,,,,,,,,,,,,,,,,Positive,POINT(-80.58399 25.39517)
2684667,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission ,24-Jan-12,Actual,1-Mar-13,,,,41158,,State Agency,Bulk Data,,,,Mediterranean gecko,Hemidactylus turcicus ,,,,,,,,,,"EIRAMP 2012. Everglades Invasive Reptile and Amphibian Monitoring Program database. University of Florida, Fort Lauderdale Research and Education Center, Davie, Florida. (Accessed September 21, 2012).",,,,,,,,,,,Expertise,Verified,,Verified,,,3,,,,,,,,,,,,,,,,,,,,,,,,,"Stormwater Treatment Area 1E, appx 166 m W of S5A",,,,,,,"Palm Beach County, Florida, United States","26.6839, -80.3693",12099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11073,,,,,,,Point Record,,,WAAS GPS,Accurate,,,,,,,,WGS84     ,,,,,,,,,,,,,,,,,Positive,POINT(-80.3693 26.68391)
2684666,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission ,8-Mar-12,Actual,1-Mar-13,,,,41157,,State Agency,Bulk Data,,,,Mediterranean gecko,Hemidactylus turcicus ,,,,,,,,,,"EIRAMP 2012. Everglades Invasive Reptile and Amphibian Monitoring Program database. University of Florida, Fort Lauderdale Research and Education Center, Davie, Florida. (Accessed September 21, 2012).",,,,,,,,,,,Expertise,Verified,,Verified,,,5,,,,,,,,,,,,,,,,,,,,,,,,,"Frog Pond/L-31 N Transition Lands, vicinity of L-31N and C-111",,,,,,,"Miami-Dade County, Florida, United States","25.4835, -80.5638",12086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10979,,,,,,,Point Record,,,WAAS GPS,Accurate,,,,,,,,WGS84     ,,,,,,,,,,,,,,,,,Positive,POINT(-80.56378 25.48353)
2684665,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission ,8-Mar-12,Actual,1-Mar-13,,,,41156,,State Agency,Bulk Data,,,,Mediterranean gecko,Hemidactylus turcicus ,,,,,,,,,,"EIRAMP 2012. Everglades Invasive Reptile and Amphibian Monitoring Program database. University of Florida, Fort Lauderdale Research and Education Center, Davie, Florida. (Accessed September 21, 2012).",,,,,,,,,,,Expertise,Verified,,Verified,,,2,,,,,,,,,,,,,,,,,,,,,,,,,"Everglades National Park, Visitor's Center on SR-9336",,,,,,,"Miami-Dade County, Florida, United States","25.3952, -80.584",12086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11158,,,,,,,Point Record,,,WAAS GPS,Accurate,,,,,,,,WGS84     ,,,,,,,,,,,,,,,,,Positive,POINT(-80.58398 25.39516)
2684664,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission ,3-Oct-11,Actual,1-Mar-13,,,,41155,,State Agency,Bulk Data,,,,Mediterranean gecko,Hemidactylus turcicus ,,,,,,,,,,"EIRAMP 2012. Everglades Invasive Reptile and Amphibian Monitoring Program database. University of Florida, Fort Lauderdale Research and Education Center, Davie, Florida. (Accessed September 21, 2012).",,,,,,,,,,,Expertise,Verified,,Verified,,,1,,,,,,,,,,,,,,,,,,,,,,,,,"Miami-Dade County, L-31N appx 383 m S of SW 136th St",,,,,,,"Miami-Dade County, Florida, United States","25.6343, -80.4972",12086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11190,,,,,,,Point Record,,,WAAS GPS,Accurate,,,,,,,,WGS84     ,,,,,,,,,,,,,,,,,Positive,POINT(-80.49725 25.63428)
2684663,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission ,8-Mar-12,Actual,1-Mar-13,,,,41154,,State Agency,Bulk Data,,,,Mediterranean gecko,Hemidactylus turcicus ,,,,,,,,,,"EIRAMP 2012. Everglades Invasive Reptile and Amphibian Monitoring Program database. University of Florida, Fort Lauderdale Research and Education Center, Davie, Florida. (Accessed September 21, 2012).",,,,,,,,,,,Expertise,Verified,,Verified,,,1,,,,,,,,,,,,,,,,,,,,,,,,,"Miami-Dade County, L-31N at S173",,,,,,,"Miami-Dade County, Florida, United States","25.6118, -80.5098",12086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11187,,,,,,,Point Record,,,WAAS GPS,Accurate,,,,,,,,WGS84     ,,,,,,,,,,,,,,,,,Positive,POINT(-80.50979 25.61179)
2684662,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission ,1-May-12,Actual,1-Mar-13,,,,41153,,State Agency,Bulk Data,,,,Mediterranean gecko,Hemidactylus turcicus ,,,,,,,,,,"EIRAMP 2012. Everglades Invasive Reptile and Amphibian Monitoring Program database. University of Florida, Fort Lauderdale Research and Education Center, Davie, Florida. (Accessed September 21, 2012).",,,,,,,,,,,Expertise,Verified,,Verified,,,1,,,,,,,,,,,,,,,,,,,,,,,,,"Everglades National Park, Visitor's Center on SR-9336",,,,,,,"Miami-Dade County, Florida, United States","25.3952, -80.584",12086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11166,,,,,,,Point Record,,,WAAS GPS,Accurate,,,,,,,,WGS84     ,,,,,,,,,,,,,,,,,Positive,POINT(-80.58395 25.39519)
2684661,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission ,1-Mar-12,Actual,1-Mar-13,,,,41152,,State Agency,Bulk Data,,,,Mediterranean gecko,Hemidactylus turcicus ,,,,,,,,,,"EIRAMP 2012. Everglades Invasive Reptile and Amphibian Monitoring Program database. University of Florida, Fort Lauderdale Research and Education Center, Davie, Florida. (Accessed September 21, 2012).",,,,,,,,,,,Expertise,Verified,,Verified,,,1,,,,,,,,,,,,,,,,,,,,,,,,,"Miami-Dade County, US-41 appx 827 m E of Loop Rd",,,,,,,"Miami-Dade County, Florida, United States","25.762, -80.8191",12086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11203,,,,,,,Point Record,,,WAAS GPS,Accurate,,,,,,,,WGS84     ,,,,,,,,,,,,,,,,,Positive,POINT(-80.81912 25.76199)
2684660,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission ,15-Mar-12,Actual,1-Mar-13,,,,41151,,State Agency,Bulk Data,,,,Mediterranean gecko,Hemidactylus turcicus ,,,,,,,,,,"EIRAMP 2012. Everglades Invasive Reptile and Amphibian Monitoring Program database. University of Florida, Fort Lauderdale Research and Education Center, Davie, Florida. (Accessed September 21, 2012).",,,,,,,,,,,Expertise,Verified,,Verified,,,3,,,,,,,,,,,,,,,,,,,,,,,,,"Everglades and Francis S. Taylor Wildlife Management Area, L-5 Canal appx 114 m S of US-27",,,,,,,"Palm Beach County, Florida, United States","26.3347, -80.5391",12099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11222,,,,,,,Point Record,,,WAAS GPS,Accurate,,,,,,,,WGS84     ,,,,,,,,,,,,,,,,,Positive,POINT(-80.53912 26.3347)
2684659,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission ,11-Apr-12,Actual,1-Mar-13,,,,41150,,State Agency,Bulk Data,,,,Mediterranean gecko,Hemidactylus turcicus ,,,,,,,,,,"EIRAMP 2012. Everglades Invasive Reptile and Amphibian Monitoring Program database. University of Florida, Fort Lauderdale Research and Education Center, Davie, Florida. (Accessed September 21, 2012).",,,,,,,,,,,Expertise,Verified,,Verified,,,13,,,,,,,,,,,,,,,,,,,,,,,,,"Everglades National Park, Visitor's Center on SR-9336",,,,,,,"Miami-Dade County, Florida, United States","25.395, -80.5844",12086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11150,,,,,,,Point Record,,,WAAS GPS,Accurate,,,,,,,,WGS84     ,,,,,,,,,,,,,,,,,Positive,POINT(-80.58436 25.395)
2684658,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission ,30-Nov-11,Actual,1-Mar-13,,,,41149,,State Agency,Bulk Data,,,,Mediterranean gecko,Hemidactylus turcicus ,,,,,,,,,,"EIRAMP 2012. Everglades Invasive Reptile and Amphibian Monitoring Program database. University of Florida, Fort Lauderdale Research and Education Center, Davie, Florida. (Accessed September 21, 2012).",,,,,,,,,,,Expertise,Verified,,Verified,,,1,,,,,,,,,,,,,,,,,,,,,,,,,"Everglades and Francis S. Taylor Wildlife Management Area, vicinity of L-29 and L-30",,,,,,,"Miami-Dade County, Florida, United States","25.7619, -80.4985",12086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11246,,,,,,,Point Record,,,WAAS GPS,Accurate,,,,,,,,WGS84     ,,,,,,,,,,,,,,,,,Positive,POINT(-80.49855 25.76189)
2684657,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission ,30-Nov-11,Actual,1-Mar-13,,,,41148,,State Agency,Bulk Data,,,,Mediterranean gecko,Hemidactylus turcicus ,,,,,,,,,,"EIRAMP 2012. Everglades Invasive Reptile and Amphibian Monitoring Program database. University of Florida, Fort Lauderdale Research and Education Center, Davie, Florida. (Accessed September 21, 2012).",,,,,,,,,,,Expertise,Verified,,Verified,,,1,,,,,,,,,,,,,,,,,,,,,,,,,"Everglades and Francis S. Taylor Wildlife Management Area, north bank L-29 canal at S334",,,,,,,"Miami-Dade County, Florida, United States","25.7617, -80.5025",12086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11244,,,,,,,Point Record,,,WAAS GPS,Accurate,,,,,,,,WGS84     ,,,,,,,,,,,,,,,,,Positive,POINT(-80.50247 25.7617)
2684656,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission ,3-May-12,Actual,1-Mar-13,,,,41147,,State Agency,Bulk Data,,,,Mediterranean gecko,Hemidactylus turcicus ,,,,,,,,,,"EIRAMP 2012. Everglades Invasive Reptile and Amphibian Monitoring Program database. University of Florida, Fort Lauderdale Research and Education Center, Davie, Florida. (Accessed September 21, 2012).",,,,,,,,,,,Expertise,Verified,,Verified,,,6,,,,,,,,,,,,,,,,,,,,,,,,,"Stormwater Treatment Area 1E, appx 149 m W of S5A",,,,,,,"Palm Beach County, Florida, United States","26.684, -80.3692",12099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11239,,,,,,,Point Record,,,WAAS GPS,Accurate,,,,,,,,WGS84     ,,,,,,,,,,,,,,,,,Positive,POINT(-80.36915 26.684)
2684655,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission ,13-Mar-12,Actual,1-Mar-13,,,,41146,,State Agency,Bulk Data,,,,Mediterranean gecko,Hemidactylus turcicus ,,,,,,,,,,"EIRAMP 2012. Everglades Invasive Reptile and Amphibian Monitoring Program database. University of Florida, Fort Lauderdale Research and Education Center, Davie, Florida. (Accessed September 21, 2012).",,,,,,,,,,,Expertise,Verified,,Verified,,,14,,,,,,,,,,,,,,,,,,,,,,,,,"Everglades National Park, Visitor's Center on SR-9336",,,,,,,"Miami-Dade County, Florida, United States","25.3953, -80.5841",12086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11172,,,,,,,Point Record,,,WAAS GPS,Accurate,,,,,,,,WGS84     ,,,,,,,,,,,,,,,,,Positive,POINT(-80.58408 25.39526)
2684654,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission ,13-Jun-11,Actual,1-Mar-13,,,,41145,,State Agency,Bulk Data,,,,Mediterranean gecko,Hemidactylus turcicus ,,,,,,,,,,"EIRAMP 2012. Everglades Invasive Reptile and Amphibian Monitoring Program database. University of Florida, Fort Lauderdale Research and Education Center, Davie, Florida. (Accessed September 21, 2012).",,,,,,,,,,,Expertise,Verified,,Verified,,,3,,,,,,,,,,,,,,,,,,,,,,,,,"Everglades and Francis S. Taylor Wildlife Management Area, L-5 Canal appx 143 m S of US-27",,,,,,,"Broward County, Florida, United States","26.3344, -80.5388",12011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11217,,,,,,,Point Record,,,WAAS GPS,Accurate,,,,,,,,WGS84     ,,,,,,,,,,,,,,,,,Positive,POINT(-80.53885 26.33439)
